#pid;sid;start;end;text;phase;phase_name;subjective_load;rebus_score
8;46;1495322;1513253;AŽ PŘEKROČÍ PRÁH DOMU NEBUDE JÍ RUŠIT ŽÁDNÁ PARAZITNÍ MYŠLENKA TÝKAJÍCÍ S. SÍLE TAXÍK JEDE A ONA SE NEDÍVÁ VEN NA ULICI KURZ ZAMĚŘUJE NA ČÍSLA KTERÁ SE PRÁVĚ A ČÍSLO KTERÉ SE PRÁVĚ UKÁZAL NA TACHOMETRU;R4_2;Rebus;6.0;0.29
8;47;1516952;1530852;RAKETA PROLETĚLA OKOLO PLANETY GRAVITAČNÍ ÚČINKY SLUNCE ODKLONILI PŮVODNÍ DRÁHU A ONI SE TEĎ ŘÍTIL PŘÍMO NA ZEMI ČAS BUDÍK ZAZVONIL A PROBUDIL NÓ DÍTĚ Z NOČNÍ MŮRY;R4_3;Rebus;6.0;0.29
8;48;1535232;1541612;KOUZELNÍK RYCHLE SEBRAL SVŮJ KLOBOUK ALE O SE DO BĚHU JEHO NOHY VĚDĚLI CO DĚLAT;R4_4;Rebus;6.0;0.29
8;49;1544232;1550122;I JEHO BYCH NABÍRAL RYCHLOST SE KTEROU BY S. ANI JEZDEC NA KONI NEMOHL POMĚŘOVAT;R4_4;Rebus;6.0;0.29
8;50;1553832;1570692;KOHOUT TŘIKRÁT ZAKOKRHÁ SLUNCE VYŠLO OBLAKA SE ROZESTOUPILA A V JAPONSKU ZAČALA DALŠÍ NEDĚLE TRHOVCI BY SES STAVIL SVO TRHY A ČEKALI NA PRVNÍ RANNÍ ZÁKAZNÍKY;R4_5;Rebus;6.0;0.29
8;51;1573952;1583052;ZA DO RUKY ŠTĚTEC PODÍVAL SE NA OBLOHU NIC NEBYLO TAK JAKOBY TO BĚŽNÉ OKO VIDĚLO NA PLÁTNO NANÁŠEL;R4_6;Rebus;6.0;0.29
8;52;1585092;1589242;BARVU KRÁTKÝMI TAHY DOKUD HVĚZDY NA ZÁŘIJOVÉ JAKO NIKDO;R4_6;Rebus;6.0;0.29
8;53;1592892;1600602;PROSÍM BYLO PŘEDTÍM A TŘETÍ SLOVO SI MYSLÍM ŽE MOHLO BÝT TACHOMETRU A;R4;RebusEvaluation;6.0;0.29
8;54;1638792;1652492;A NÍM KRAJINU A TAK Z POČÁTKU DVACÁTÉHO STOLETÍ A FARMÁŘ SE PROCHÁZÍ KOLEM SVÉHO MALÉHO POLÍČKA A VZADU DO VIDĚT UPRAVENÁ KRAJINA NÓ;W5;Water;1.0;nan
8;55;1658132;1673733;A A FOTOGRAFIE PLÁŽE A AHOJ KTERÉ HODNĚ PŘES STYLIZOVANÁ HODNĚ PŘESVĚDČENÁ A ZPŮSOBÍ TAK NEPŘIROZENĚ A;W5;Water;1.0;nan
8;56;1682102;1694322;ŽLUTÁ ZAS TAK OBKLOPUJE A U PARKU JEZERA A NA OBRUBNÍKU NO NO SE NACHÁZÍ PEJSEK A LIDÉ MAJ PĚKNÝ;W5;Water;1.0;nan
8;57;2051642;2082372;A S JSEM SE CÍTIL PAK KDYŽ UŽ TO PRŮBĚHU TAK JSEM MSTIL VÍC PŘEJEME NEŽ PŘEDTÍM PROTOŽE TAKOVÝ TROŠKU INTEGRATING TEN KTERÉ TAM STOP A A KDE JSEM HROZNĚ FRUSTROVANÝ JSEM NEBO SCHOPNEJ ZA POMOC CHLAPI KONCE TĚCH PODSTAVCŮ TOBĚ CO TO ŠTVALO ALE NE V POHODĚ NO JO MOŽNÁ UŽ NA SESTRA SVAL VÍC S TÍM I JSEM PŘEMÝŠLEL NAD TÍM JESTLI TO ŘEKNU JAKO HLOUPOST KDY JSEM TŘEBA POTŘEBOVAT OBRÁZKY NASMĚROVAL NESTRESOVALA TA VODA TAKŽE NO TAKŽE TAK;Debriefing;Debriefing;nan;nan
8;58;2114862;2121132;TEĎKO ASI OSMI NAPADAT ŽE I ŽE TEDA TABLET NĚJAK PAK TŘEBA POPISOVAT;Debriefing;Debriefing;nan;nan
8;59;2123342;2138082;VDÁVAT K TOMU ŇÁKÝ POPISKY TŘEBA PRO NĚJAKOU UMĚLOU INTELIGENCI KTERÁ SE PAK BUDOU ČET A PODLE TĚCH VIDEÍ PODLE PODLE TĚCH NĚJAKÝCH VAŠICH OTAGOVANÝCH VAPEX PAK BUDE UČIT ROZPOZNÁVAT EMOCE A SE;Debriefing;Debriefing;nan;nan
8;60;2169352;2172802;I SPÍŠ NA NE NE;Debriefing;Debriefing;nan;nan
8;61;2184172;2192772;JO PŘEJU HEZKÉ VŽDY VTIPNÝ I CHUŤ ROCE ROCE TO NO BYLA JSEM SE ABY VÁM TEDA NĚCO NO TAK PO TVOŘIL LÍSTEK;Debriefing;Debriefing;nan;nan
9;0;655090;670430;NA OBRÁZKU VIDÍM MALBU JE NA KTERÉ NĚJAKÉ ZÁTIŠÍ STŮL S UBRUSEM NENÍ JE POLOŽENÁ SKLENICE PRŮHLEDNÁ S VODOU A VE KTERÉ JEL VE KTERÉ JE NĚJAKÁ KYTICE;W0;Water;2.0;nan
9;1;673320;690180;A NA OBRÁZKU JE ZASE OBRAZ A KDE VIDÍME NĚJAKOU KRAJINU PARK STROMY JEDEN Z POZADÍ VIDÍME NĚJAKÝ KOSTEL A PO JSOU VIDĚT NĚJAKÉ LIDÉ;W0;Water;2.0;nan
9;2;693140;710630;A NA OBRÁZKU VIDÍME FOTOGRAFIE NĚJAKÉ ULICE NĚKOLIK DOMŮ A DOMŮ JE PESTROBAREVNÝ A SE NĚJAKÉ ORNAMENTY DO LESŮ ZAPARKOVANÁ AUTA JE TAM NĚKOLIK TI;W0;Water;2.0;nan
9;3;714150;731360;NA OBRÁZKU VIDÍME NĚJAKÝ ABSTRAKTNÍ A ZŘEJMĚ DIGITÁLNÍ OBRAZ A JSOU TAM KAPKY JE VELMI PESTROBAREVNÝ NĚJAKÉ SKVRNY JE TO DOCELA ROZMAZANÉ VIDÍME TAM NĚJAKÁ;W0;Water;2.0;nan
9;4;762650;772760;NA PALOUKU SE PÁSL JELEN KLAMNĚ SE HRÁL HEJNO BAŽANTŮ A KOROPTVÍ IDYLKU KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;4.0;1.0
9;5;776130;788670;PŘES MOST SE ŘÍTILO AUTO ZA NÍM SEHNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLELY;R0_1;Rebus;4.0;1.0
9;6;836470;852150;A NA OBRÁZKU VIDÍME FOTOGRAFIE NA ROVNÉ PLOŠE JSOU ROZMÍSTĚNY KNIHY POKRÝVAJÍ VLASTNĚ CELÝ OBRÁZEK TÉ FOTKY I KNIHY JSOU TŘEBA NĚKDY DANÉ I PŘES SEBE A JSOU VŠECHNY OTEVŘENÉ;W1;Water;2.0;nan
9;7;861830;871940;A NA OBRÁZKU VIDÍME O NĚJAKÝ ASI DIGITÁLNÍ OBRÁZEK NEBO MALBU A VIDÍME TAM LEZ A STROMY;W1;Water;2.0;nan
9;8;875370;892810;A NA OBRÁZKU VIDÍME MALBU A KDE VIDÍME MOŘE NA KTERÉM JE NĚKOLIK LODÍ S ZHRUBA PĚT NĚKTERÉ JSOU V POZADÍ OBRÁZEK MÁ KLIDNÉ BARVY VŠECHNO JE JAKO DO MODRA JEDEN A MOŘE JE KLIDNÉ;W1;Water;2.0;nan
9;9;895550;908780;A NA OBRÁZKU VIDÍME A FOTOGRAFY A VIDÍME JENOM NEBE A V NEBI A VIDÍME PALME A JENOM OKRAJE PALM NIC JINÉHO TO VLASTNĚ NEVIDÍME;W1;Water;2.0;nan
9;10;911870;925640;NA OBRÁZKU VIDÍME MALBU A JET NĚJAKÝ ASI PŘED ZÁPADEM SLUNCE JET NĚJAKÁ KRAJINA VIDÍME PAULE STROMY VZADU VIDÍME NĚJAKÉ HORY A VIDÍME I NĚJAKÝ JEDEN DŮM;W1;Water;2.0;nan
9;11;949980;960390;KRÁL VYSLECHL OBĚ STRANY A DO PAPÍRU A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;4.0;0.67
9;12;964370;975770;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PADÁ SNÍH A VANOU BÍLÉ S DUCHY OSAMOCENÝ VLEK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;4.0;0.67
9;13;979080;991711;A KRÁL VYKŘIKL VELIKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU ŠÍP TEN ZMIZEL V BLESKU OHNĚ A JEHO ARMÁDA UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;4.0;0.67
9;14;1019310;1036380;A NA OBRÁZKU VIDÍME FOTOGRAFIE JAK VELKÉHO MĚSTA MOŽNÁ NEWYORK NEBO NĚKDE V AMERICE DÍVÁME SE NA MĚSTO NA MRAKODRAPY SKRZ PLOT KTERÝ MÁ V SOBĚ DÍRU VIDÍME TAM ULICE;W2;Water;2.0;nan
9;15;1038750;1055610;A NA OBRÁZKU VIDÍME I MALBU NĚJAKÁ KRAJINA OBRAZ MÁ ŽLUTOZELENÉ BARVY VIDÍME TAM LOUKU HODNĚ STROMŮ V POZADÍ JE VIDĚT S NĚJAKÁ VODA A VIDÍME ASI ZÁPAD SLUNCE;W2;Water;2.0;nan
9;16;1058950;1076190;NA OBRÁZKU VIDÍME A FOTOGRAFY A KDE ASI ZŘEJMĚ NĚJAKÁ ŽENA VYPADÁ ŽE BY MOHLA BÝT Z INDIE SOUZENI A TAKOVÝ TEN BAREVNÝ PRÁH A JEDNÍM POSYPANÁ UŽ NE;W2;Water;2.0;nan
9;17;1093430;1103210;CESTU MU ZASTOUPIL OBROVSKÝ DRAK KRÁL NEVÁHAL TASIL MEČ A PUSTIL SE S NESTVŮROU DO BOJE NA ŽIVOT A NA SMRT;R2_0;Rebus;6.0;0.5
9;18;1106150;1114790;MARKÉTA VYŠLA ZE DVEŘÍ JEŠTĚ JEDNOU SE OTOČILA A V OČÍCH SE JÍ ZEJTŘKA SLZA ZAMÁVALA SVÝM SESTRÁM A VYRAZILA;R2_1;Rebus;6.0;0.5
9;19;1118020;1127770;OTEVŘEL NOVÝ DOKUMENT NA SVÉM POČÍTAČI A NAHMATÁ A KLÁVESNICI VENKU PRŠELO BYLO CHLADNO PŘES OKNA VIDĚL JSEM JÍ A;R2_2;Rebus;6.0;0.5
9;20;1135250;1145960;A DÁRKY NEDOSTÁVÁ RÁDA VŽDY MĚLA POCIT ŽE KLÍČ K JEJÍMU SRDCI LEŽÍ JINDE NEŽ NA PULTECH OBCHODŮ;R2_3;Rebus;6.0;0.5
9;21;1180990;1198410;A NA OBRÁZKU VIDÍME FOTOGRAFIE AJ VIDÍME TAM ŘEKU A KOLEM NÍ A STROM VLASTNĚ I SPADLÝ STROM V TÉ ŘECE VIDÍM A KAMENNÉ ASI JE PODZIM PROTOŽE JSOU A JE NA ZEMI LISTÍ V TÉ ŘECE;W3;Water;2.0;nan
9;22;1201110;1217590;A NA OBRÁZKU VIDÍME MALBU A JE TAM NĚJAKÁ KRAJINA A V NÍ NĚJAKÁ ZŘÍCENINA NEBO HRAD VIDÍME TAM JEDNU POSTAVU A OVCE STROMY MRAKY;W3;Water;2.0;nan
9;23;1221750;1237651;A NA OBRÁZKU VIDÍME NĚJAKOU FOTOGRAFIE NEBO NĚJAKOU JAKO DIGITÁLNÍ KOLÁŽ A ODEHRÁVÁ SE TO V ZIMĚ A JE TO VLASTNĚ ČLOVĚK UPROSTŘED NĚJAKÝCH SKAL HM;W3;Water;2.0;nan
9;24;1256750;1265930;MUŽ LEŽEL NA PLÁŽI A VŠECHNO HO BOLELO KOLEM MĚ JE LEŽELY ZBYTKY LETADEL A KUFRY CESTUJÍCÍCH MŮŽE TIŠE ŠUMĚLO;R3_0;Rebus;8.0;0.4
9;25;1269460;1280590;LOĎ SE VYNOŘILA ÚPLNĚ SE KYMÁCELA A ÚPLNĚ SE KYMÁCELA SE NA ROZBOUŘENÝCH VLNÁCH A DŘEVĚNÁ PALUBA ZASTÉNALA ALE UŽ DOCELA KOUPE KLOUZAT KE BŘEHU;R3_1;Rebus;8.0;0.4
9;26;1284160;1298840;A NA STOLE STÁVÁ SE POD OKNEM LEŽEL VYŠÍVANÝ KOBEREC POSETÝ A HUSTÝ KVĚTINAMI OVOCEM A PTÁCI S OBRAZEM LEVA NA KAŽDÉM KONCE;R3_2;Rebus;8.0;0.4
9;27;1310910;1322851;KOUŘ S. M. RAQQY SE PŘEVALOVALA PO ULICÍCH JEHO NOHY V BOTÁCH S DRÁŽKAMI TENKÝMI JAKO PAPÍR ČETLI TVÁ JEŽDĚNÍ JAKO KNIHU;R3_3;Rebus;8.0;0.4
9;28;1327420;1343000;O CHVILKU POZDĚJI BYLO SLYŠET JAK SE ROZSTŘÍKLA VODA KDYŽ NA MĚLČINĚ VYHODILA A A TVÉ A ŽUCHLA MOST SPUŠTĚNÝ NA MOLO;R3_4;Rebus;8.0;0.4
9;29;1359900;1366530;MYSLÍM ŽE NEVÍM NEVÍM NEVÍM KNIHU A MOLO;R3;RebusEvaluation;8.0;0.4
9;30;1387770;1405130;NA OBRÁZKU VIDÍME A MALBU JE TAM JE TAM ULICE TÍM JE TAM LIDÉ VIĎ MI TAM VŮZ S. A KONĚM O KOLEM NA ÚKOLEM ULICE JE NA JEDNÉ STRANĚ ULICE DO MÉ A NA DRUHÉ STRANĚ A STROMY;W4;Water;1.0;nan
9;31;1407600;1424940;NA OBRÁZKU VIDÍME FOTOGRAFII A NĚJAKÁ KRAJINA O ÚDOLÍ KTERÉ OBKLOPENO HORAMI A JE TAM HODNĚ MOC STROMŮ A JE TAM BARÁK A DOLE VIDÍME NĚJAKÉ MENŠÍ VESNICE NEBO MĚSTO;W4;Water;1.0;nan
9;32;1428050;1443950;NA OBRÁZKU VIDÍME MALBU A HLAVNÍ ČÁST JE NĚJAKÁ VODA NĚJAKEJ ZERO KOLEM NÍ VIDÍME A STROMY A V POZADÍ NĚJAKOU PEVNOST NEBO NĚJAKÝ HRAD;W4;Water;1.0;nan
9;33;1448440;1461610;NA OBRÁZKU OPĚT VIDÍME MALBU NĚJAKÉ JAKO PANORAMA A KDE JAKO HLAVNÍ ČÁST NĚJAKÁ PŘÍRODA VIDÍME TAM ALE I NĚJAKOU BUDOVU SOUDU JSOU HORY;W4;Water;1.0;nan
9;34;1464240;1478390;NA OBRÁZKU VIDÍME A ASI FOTOGRAFII JSOU TO JENOM VRCHOLKY HOR KTERÉ NEJSOU MOC VIDĚT JAKO V MLZE CELÝ OBRÁZEK JE JENOM V NĚJAKÝCH ODSTÍNECH MODRÉ;W4;Water;1.0;nan
9;35;1489290;1501680;KNÍŽE VLASTNIL OBROVSKÝ HRAD JEHO GALERIE BYLA PROSLULÁ SVÝMI OBRAZY JEHO ZAHRADY A SOCHY A OZDOBNÝMI FONTÁNY S LEKNÍNEM;R4_0;Rebus;9.0;0.29
9;36;1508530;1524980;DÉŠŤ DOVOLOVAL OKRUH POD HOROU A MOHUTNÝMI PROUDY VODY JEZDCE A FORMULI STÁLE A NA STARTU A ČEKALI NA POKYN STARTÉRA;R4_1;Rebus;9.0;0.29
9;37;1528390;1547700;AŽ PŘEKROČÍ PRÁH DOMU NEBUDE JÍ RUŠIT ŽÁDNÁ PARAZITNÍ MYŠLENKA TÝKAJÍCÍ SE A SVALU TĚLA AUTO JEDE ALE ONA SE NEDÍVÁ VEN NA ULICI POUZE SE ZAMĚŘUJE NA ČÍSLA KTERÁ SE PRÁVĚ UKÁZALA NA TACHOMETRU;R4_2;Rebus;9.0;0.29
9;38;1552100;1569720;RAKETA PROLETĚLA OKOLO PLANETY GRAVITAČNÍ ÚČINKY A SLUNCE ODKLONILI JEJICH PŮVODNÍ DRÁHU A ONI SE TEĎ JE ŘÍTILI PŘÍMO NA ZEM Č. BUDÍK ZAZVONIL A PRO PROBUDIL SE PROBUDIL CHLAPCE NOČNÍ MŮRY;R4_3;Rebus;9.0;0.29
9;39;1572980;1589621;I KOUZELNÍK RYCHLE SEBRAL SVŮJ KLOBOUK A DAL SE DO BĚHU JEHO NOHY VĚDĚLI CO DĚLAT JEHO A TĚLO NABÍRALO RYCHLOST SE KTEROU BY SE ANI A KŮŇ NEMOHLO POMĚŘOVAT;R4_4;Rebus;9.0;0.29
9;40;1592850;1615420;KOHOUT TŘIKRÁT ZAKOKRHÁ A SLON C. MRAKY A MRAKY SE ROZESTOUPILY A B. A SVĚTĚ ZAČAL DALŠÍ NEDĚLE TRHOVCI HAPPY TĚ STAVĚLI SVÉ S JSTE NEČEKALI NA PRVNÍ RANNÍ ZÁKAZNÍK;R4_5;Rebus;9.0;0.29
9;41;1619520;1634820;A VZAL DO RUKY ŠTĚTEC A PODÍVAL SE NA NEBE NIC NEBYLO TAK JAKOBY TO A JAKOBY TO BĚŽNÉ OKO VIDĚLO NA PLÁTNA NANÁŠEL BARVU KRÁTKÝMI TAHY DOKUĎ A HVĚZDY NEZÁŘILY JAKO NIKDY PŘEDTÍM;R4_6;Rebus;9.0;0.29
9;42;1648520;1653591;NEVÍM NEVÍM NEVÍM NEVÍM A TO POSLEDNÍ BYLO MYSLÍM PŘEDTÍM;R4;RebusEvaluation;9.0;0.29
9;43;1676410;1692400;NA OBRÁZKU VIDÍME MALBU VIDÍME TAM A PO NĚJAKÁ POLÍČKA SE DO NĚJAKOU VESNICI NĚJAKÉ FARMÁŘE KTEŘÍ PRACUJÍ NA TOM POLE ASI KOSÍ NĚJAKOU TRÁVU TÍMHLE TAM STROMY;W5;Water;1.0;nan
9;44;1696310;1713520;A NA OBRÁZKU VIDÍME NĚJAKOU O FOTOGRAFII A KDE JE MOŘE A DOMINANTNÍ SVĚTEM JAKO DVĚ SKÁLE A Z BOKU A TO MOŘE VLASTNĚ PROPLOUVÁ NIMI A VIDÍM HO VLASTNĚ V POZADÍ A;W5;Water;1.0;nan
9;45;1716720;1733640;NA OBRÁZKU VIDÍME MALBU SI NĚJAKÝ ZÁPAD SLUNCE V NĚJAKÝ PODZIM SE TAM TAKOVÉ JAKO ŽLUTÉ ORANŽOVÉ BARVY VIDÍME TAM VYSOKÉ STROMY NĚJAKOU TAKOVOU ALE V PARKU TÍM JE TAM I VODU NA KTERÉ JSOU LODĚ;W5;Water;1.0;nan
9;46;2104510;2116610;A NA ASI NÉ JAKOŽE TY OBRÁZKY BYLY JAKO JEDNODUŠŠÍ A TEN ROK BYSME ÚPLNĚ NEŠEL ALE JAKOŽE NĚJAK JSEM TO NE NĚJAK MĚ TO JAKO NESTOR SE ŽE JSEM TO NEZVLÁDLA NEBO NĚCO;Debriefing;Debriefing;nan;nan
9;47;2123570;2160390;HM HM HM TAK NIC JSEM NEOČEKÁVAL A JSEM O TOM JAKOŽE NEVĚDĚLA TAKŽE JSEM SE JAKO NIC NÉ ÚPLNĚ JAKO NEPŘEDSTAVOVALA CO BUDU DĚLAT JENOM JSEM JAKO VĚDĚLA A ŽE SE BUDOU POUŽÍVAT JAKO ŇÁKÝ TECHNOLOGIE AŽ TO BUDE NĚCO JAKO STRESU TEĎ JSEM JAKO ČEKALA S JAKO NĚJAKÝ S IQ TEST A BÁLA JSEM SI NA ZAČÁTKU ŽE SE TŘEBA NĚJAK ŠPATNĚ POCHOPÍM NEBO NĚCO ŽE TŘEBA UŽ TO ZAČNE A JÁ SI UVĚDOMUJU ŽE MI NĚCO NENÍ JASNÉ ALE V POHODĚ;Debriefing;Debriefing;nan;nan
9;48;2164720;2185490;HM KDYŽ JSME LEPILI VŠECHNY TY PŘÍSTROJE A TY VĚCI TAK JSEM STAVBA JAKO A TROCHU JAKO NERVÓZNÍ A PAK TO BYLO JAKO V POHODĚ JAKO JSEM PŘEMÝŠLEL CO ZNAMENÁ TA RUKA TŘEBA NEBO NĚCO ALE NA CO TO MÁ VLIV ALE JAKOŽE NĚJAK JSEM NAD TÍM ÚPLNĚ NEPŘEMÝŠLEL;Debriefing;Debriefing;nan;nan
9;49;2192110;2202031;NA NOHY PŘIŠLA JSEM NECHTĚL TAK JSTE SE NA TO NEVÍM JESTLI TO MÁ NĚJAK ŽE OVLIVNIT A TŘEBA NĚCO JAKOŽE FYZICKY;Debriefing;Debriefing;nan;nan
9;50;2204490;2211090;NEBO JESTLI MĚ TO MĚLO NĚJAK JAKO ROZHODIT ŽE JSEM JAKO DĚLALA NĚCO JAKO NEZVYKLÝHO S TOU DRUHOU RUKOU ANO;Debriefing;Debriefing;nan;nan
9;51;2217190;2230411;NO JAKOŽE S JSEM SE JAKO NA TOHO PARKET SVOU MĚLA ŽE TO JAKO NEPŘEMÝŠLET UŽ TO MOC JAKO STUDÍ TAKŽE ASI MOŽNÁ BYL NĚJAKÝ JAKO FAKTOR NAVÍC NĚJAKEJ JAKO NEPŘÍJEMNOSTEM V NOVÉM;Debriefing;Debriefing;nan;nan
9;52;2240510;2250630;ASI ÚPLNĚ ZAVRHNEME TROCHU ŠPATNÉHO CHLAPA BYL TAK UŽ JSEM TO JSME SE POHNE ALE ZDE NEBYLO ÚPLNĚ VHODNÉ NE NE;Debriefing;Debriefing;nan;nan
9;53;2269640;2299871;A MYSLÍM SI ŽE MOŽNÁ ANI JAKO PŘEMÝŠLELA JSEM O TOM JESTLI JAKO JE DŮLEŽITÝ VLASTNĚ JAKÝ PODAL TEN VÝKON ALE MYSLÍM SI ŽE ANI JAKO NENÍ DŮLEŽITÝ JAKO KOLIK JSEM MĚLA TŘEBA SPRÁVNÝCH JAKO ODPOVĚDÍ NEBO JAK JSEM SI ÚPLNĚ VEDLA ALE SPÍŠ PRÁVĚ JAKOŽE A TEN JAKO TEN STRES JESTLI MĚ TO JAKOŽE DOKÁZALA NĚJAK JAKO ROZHODIT NEBO JESTLI JSEM Z TOHO BYLA NERVÓZNÍ NEBO JESTLI JSEM SE CHOVAL TŘEBA NĚJAK JAKO JINAK TAM VEME K. T. A TÁK;Debriefing;Debriefing;nan;nan
9;54;2350120;2354350;HM HM HM HM;Debriefing;Debriefing;nan;nan
10;0;207970;211431;JE OTÁZKA JENOM KDE MŮŽU MÍT TO RUKOU S TÍM S TĚMA HODINKAMA JE;Instructions;Instructions;nan;nan
10;1;694880;710251;A NA OBRÁZKU JE VÁS S NĚKOLIKA KVĚTINAMI KVĚTINY MAJÍ RŮŽOVÉ KVĚTY A ZELENÉ LISTY VÁZA STOJÍ NA STOLKU A ZEĎ ZA NÍ A MÁ ŠEDOU JEDNOTVÁRNOU BARVU;W0;Water;2.0;nan
10;2;712940;730381;NA OBRÁZKU JE KRAJINA I JAKÝSI PARK NEBO LOUKA OBKLOPENÁ ALEJ STROMŮ S V POZADÍ JE I NĚJAKÝ KOSTEL I OBLOHA JE ZAMRAČENÁ ALE BÍLÝMI MRAKY I V ALEJÍCH SE PROCHÁZEJÍ LIDÉ;W0;Water;2.0;nan
10;3;732820;750291;NA OBRÁZKU JE VELMI PESTROBAREVNÝ DŮM S MNOHA ZAJÍMAVÝMI PRVKY OBLOUČKY I SLOUPKY I VE SPODNÍ ČÁSTI JE VIDĚT NĚJAKÁ ULICE S AUTY A LIDMI KTEŘÍ JSOU OBLEČENÍ SPÍŠE ZIMĚ;W0;Water;2.0;nan
10;4;752930;767880;DOBRÁ S K. ABSTRAKTNÍ A TAKHLE ABSTRAKTNÍ BUBLINKY VE KTERÝCH JSOU JINÉ BUBLINKY MAJÍ RŮZNÉ BARVY JAKO ČERVENOU ŽLUTOU ORANŽOVOU NEBO FIALOVOU A PUPÍNEK JE TAM NĚKOLIK STOVEK;W0;Water;2.0;nan
10;5;801540;814990;HM NA PALOUKU SE PÁSU JELEN KOLEM MĚJ SE PROHNALO HEJNO BAŽANTŮ A KOROPTVÍ IDYLKU KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;4.0;1.0
10;6;818100;830720;PŘES MOST SE ŘÍTILO AUTO ZA NÍM SEHNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLELY;R0_1;Rebus;4.0;1.0
10;7;834820;840690;JAK HM EHM POSEDU KVÍLELY;R0;RebusEvaluation;4.0;1.0
10;8;872190;889880;NA OBRÁZKU JE MNOHO KNIH KTERÉ JSOU DÁNY VERTIKÁLNĚ I HORIZONTÁLNĚ I JE V NICH TIŠTĚNÝ TEXT NĚKTERÉ STRANY MAJÍ ZE STRANY ČERVENÉ A NĚKTERÉ JSOU PROPÍCHÁNY NĚKÝM I HŘEBÍKY NEBO ŠROUBY;W1;Water;4.0;nan
10;9;892050;910220;A NA OBRÁZKU JE JAKÁSI BAŽINA NĚKOLIK STROMŮ JE TO JSOU TAM TŘI NEZŘETELNÉ POSTAVIČKY LIDÍ JEDNA Z NICH JE DÍTĚ A POTOM NĚKOLIK ZVÍŘAT VIDÍM DVA PSY SPODNÍ ČÁST OBRÁZKU JE SPÍŠ TMAVÁ A NALEVO SE SVÍTÁ;W1;Water;4.0;nan
10;10;912300;930760;NA OBRÁZKU JE I SCÉNA Z NĚJAKÉHO PŘÍSTAVU VIDÍM TAM PĚT LODÍ VZADU JE NĚJAKÝ I TEDA PŘÍSTAV A JE VIDĚT NĚJAKÉ MĚSTO VČETNĚ KOUŘÍCÍCH KOMÍNŮ NA VODĚ PLAVOU DALŠÍ OBJEKTY KTERÉ NEPOZNÁM VLAJKY JSOU SPOJENÝCH STÁTŮ;W1;Water;4.0;nan
10;11;933490;944970;A NA OBRÁZKU VIDÍM ZHRUBA TAK PATNÁCT PALEM ALE VĚTŠINU OBRÁZKU ZABÍRÁ I OBLOHA KTERÁ JE JASNÉ A BEZ MRÁČKU;W1;Water;4.0;nan
10;12;948900;961980;NA OBRÁZKU JE LOUKA OBRAZ LOUKY NAMALOVANÝ V POZADÍ JSOU HORY A ZAMRAČENÁ OBLOHA NEBO OBLOHA S OBLAKY ČÁSTEČNĚ TMAVÁ ČÁSTEČNĚ SVĚTLÁ NA;W1;Water;4.0;nan
10;13;998361;1009250;KRÁL VYSLECHL OBĚ STRANY A PODÍVAL SE DO LISTU A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;5.0;0.67
10;14;1013010;1024460;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PADÁ SNÍH A VANOU BÍLÉ I VĚTRY OSAMOCENÝCH A ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;5.0;0.67
10;15;1027640;1039900;ELF VYKŘIKL VELIKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU ŠÍP TEN ZMIZEL V ZÁBLESKU OHNĚ JEHO ARMÁDA UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;5.0;0.67
10;16;1045050;1048360;MALICHERNOST NEVÍM A ÚTOKU;R1;RebusEvaluation;5.0;0.67
