pid;sid;start;end;phase;phase_name;subjective_load;rebus_score
59;38;1942490;2005620;NASA-TLX;NASA-TLX;nan;nan
59;39;2021951;2463850;Debriefing;Debriefing;nan;nan
60;0;0;294320;Instructions;Instructions;nan;nan
60;1;299320;539580;PSS14;PSS14;nan;nan
60;2;544580;739490;Relax-0;Relax;nan;nan
60;3;744490;885370;STAI-Y2-0;STAI-Y2;nan;nan
60;4;890370;994690;W0;Water;1.0;nan
60;5;1002010;1013740;R0_0;Rebus;2.0;0.5
60;6;1016850;1030270;R0_1;Rebus;2.0;0.5
60;7;1030900;1066570;R0;RebusEvaluation;2.0;0.5
60;8;1088090;1194570;W1;Water;3.0;nan
60;9;1217080;1228510;R1_0;Rebus;3.0;0.33
60;10;1230380;1241720;R1_1;Rebus;3.0;0.33
60;11;1244870;1256940;R1_2;Rebus;3.0;0.33
60;12;1258050;1278900;R1;RebusEvaluation;3.0;0.33
60;13;1281260;1349900;W2;Water;1.0;nan
60;14;1370200;1380610;R2_0;Rebus;5.0;0.25
60;15;1383420;1393620;R2_1;Rebus;5.0;0.25
60;16;1396940;1409480;R2_2;Rebus;5.0;0.25
60;17;1413270;1424220;R2_3;Rebus;5.0;0.25
60;18;1426240;1455570;R2;RebusEvaluation;5.0;0.25
60;19;1457650;1523570;W3;Water;1.0;nan
60;20;1543900;1553440;R3_0;Rebus;5.0;0.4
60;21;1556290;1571550;R3_1;Rebus;5.0;0.4
60;22;1575290;1589130;R3_2;Rebus;5.0;0.4
60;23;1592490;1607490;R3_3;Rebus;5.0;0.4
60;24;1610340;1623460;R3_4;Rebus;5.0;0.4
60;25;1626730;1654570;R3;RebusEvaluation;5.0;0.4
60;26;1656230;1755570;W4;Water;3.0;nan
60;27;1773500;1786550;R4_0;Rebus;7.0;0.14
60;28;1788940;1807030;R4_1;Rebus;7.0;0.14
60;29;1809930;1832110;R4_2;Rebus;7.0;0.14
60;30;1835580;1854170;R4_3;Rebus;7.0;0.14
60;31;1858010;1875120;R4_4;Rebus;7.0;0.14
60;32;1879630;1899540;R4_5;Rebus;7.0;0.14
60;33;1903260;1920940;R4_6;Rebus;7.0;0.14
60;34;1922900;1953900;R4;RebusEvaluation;7.0;0.14
60;35;1954510;2022900;W5;Water;2.0;nan
60;36;2039011;2159900;STAI-Y2-1;STAI-Y2;nan;nan
60;37;2164900;2356180;Relax-1;Relax;nan;nan
60;38;2361180;2481720;NASA-TLX;NASA-TLX;nan;nan
60;39;2486720;3608230;Debriefing;Debriefing;nan;nan
61;0;0;154640;Instructions;Instructions;nan;nan
61;1;159640;318990;PSS14;PSS14;nan;nan
61;2;323990;505840;Relax-0;Relax;nan;nan
61;3;510840;560100;STAI-Y2-0;STAI-Y2;nan;nan
61;4;565100;659090;W0;Water;1.0;nan
61;5;664700;676840;R0_0;Rebus;1.0;1.0
61;6;679680;692450;R0_1;Rebus;1.0;1.0
61;7;693360;706690;R0;RebusEvaluation;1.0;1.0
61;8;709440;822360;W1;Water;1.0;nan
61;9;844370;855550;R1_0;Rebus;3.0;0.67
61;10;859070;869420;R1_1;Rebus;3.0;0.67
61;11;873520;884980;R1_2;Rebus;3.0;0.67
61;12;886340;902360;R1;RebusEvaluation;3.0;0.67
61;13;904670;969360;W2;Water;1.0;nan
61;14;989360;998960;R2_0;Rebus;6.0;0.5
61;15;1002950;1011081;R2_1;Rebus;6.0;0.5
61;16;1014150;1025460;R2_2;Rebus;6.0;0.5
61;17;1028950;1040980;R2_3;Rebus;6.0;0.5
61;18;1042160;1061360;R2;RebusEvaluation;6.0;0.5
61;19;1061890;1125360;W3;Water;1.0;nan
61;20;1143850;1153820;R3_0;Rebus;8.0;0.2
61;21;1157370;1168760;R3_1;Rebus;8.0;0.2
61;22;1174330;1184560;R3_2;Rebus;8.0;0.2
61;23;1189020;1203550;R3_3;Rebus;8.0;0.2
61;24;1207910;1218110;R3_4;Rebus;8.0;0.2
61;25;1218930;1234360;R3;RebusEvaluation;8.0;0.2
61;26;1233910;1329690;W4;Water;1.0;nan
61;27;1351020;1359900;R4_0;Rebus;9.0;0.14
61;28;1368050;1378550;R4_1;Rebus;9.0;0.14
61;29;1382710;1400620;R4_2;Rebus;9.0;0.14
61;30;1403930;1417640;R4_3;Rebus;9.0;0.14
61;31;1420800;1435470;R4_4;Rebus;9.0;0.14
61;32;1439160;1454160;R4_5;Rebus;9.0;0.14
61;33;1458500;1473150;R4_6;Rebus;9.0;0.14
61;34;1473640;1485690;R4;RebusEvaluation;9.0;0.14
61;35;1486630;1553360;W5;Water;1.0;nan
61;36;1574960;1618940;STAI-Y2-1;STAI-Y2;nan;nan
61;37;1623940;1804340;Relax-1;Relax;nan;nan
61;38;1809340;1864200;NASA-TLX;NASA-TLX;nan;nan
61;39;1869200;2262690;Debriefing;Debriefing;nan;nan
62;0;0;151010;Instructions;Instructions;nan;nan
62;1;156010;259490;PSS14;PSS14;nan;nan
62;2;264490;444520;Relax-0;Relax;nan;nan
62;3;449520;524430;STAI-Y2-0;STAI-Y2;nan;nan
62;4;529430;620400;W0;Water;1.0;nan
62;5;627240;639460;R0_0;Rebus;5.0;0.5
62;6;643970;656470;R0_1;Rebus;5.0;0.5
62;7;658580;676920;R0;RebusEvaluation;5.0;0.5
62;8;684820;791580;W1;Water;3.0;nan
62;9;820300;831520;R1_0;Rebus;4.0;0.67
62;10;835350;845340;R1_1;Rebus;4.0;0.67
62;11;850340;861860;R1_2;Rebus;4.0;0.67
62;12;861920;877250;R1;RebusEvaluation;4.0;0.67
62;13;878980;944580;W2;Water;3.0;nan
62;14;971310;981420;R2_0;Rebus;3.0;0.75
62;15;984800;992180;R2_1;Rebus;3.0;0.75
62;16;994940;1005141;R2_2;Rebus;3.0;0.75
62;17;1009830;1018900;R2_3;Rebus;3.0;0.75
62;18;1019580;1038580;R2;RebusEvaluation;3.0;0.75
62;19;1039530;1104250;W3;Water;3.0;nan
62;20;1130720;1140350;R3_0;Rebus;6.0;0.2
62;21;1140770;1154260;R3_1;Rebus;6.0;0.2
62;22;1158970;1172330;R3_2;Rebus;6.0;0.2
62;23;1175660;1186640;R3_3;Rebus;6.0;0.2
62;24;1191920;1202420;R3_4;Rebus;6.0;0.2
62;25;1202580;1222250;R3;RebusEvaluation;6.0;0.2
62;26;1222730;1317580;W4;Water;3.0;nan
62;27;1346860;1361410;R4_0;Rebus;7.0;0.0
62;28;1370520;1380240;R4_1;Rebus;7.0;0.0
62;29;1384620;1404150;R4_2;Rebus;7.0;0.0
62;30;1410140;1424820;R4_3;Rebus;7.0;0.0
62;31;1428410;1440800;R4_4;Rebus;7.0;0.0
62;32;1443950;1460210;R4_5;Rebus;7.0;0.0
62;33;1465320;1478670;R4_6;Rebus;7.0;0.0
62;34;1480440;1507250;R4;RebusEvaluation;7.0;0.0
62;35;1506650;1571250;W5;Water;3.0;nan
62;36;1593470;1650150;STAI-Y2-1;STAI-Y2;nan;nan
62;37;1655150;1835910;Relax-1;Relax;nan;nan
62;38;1840910;1901860;NASA-TLX;NASA-TLX;nan;nan
62;39;1906210;2557820;Debriefing;Debriefing;nan;nan
63;0;0;202530;Instructions;Instructions;nan;nan
63;1;207530;399540;PSS14;PSS14;nan;nan
63;2;404540;596540;Relax-0;Relax;nan;nan
63;3;601540;691600;STAI-Y2-0;STAI-Y2;nan;nan
63;4;696600;805520;W0;Water;4.0;nan
63;5;813110;824600;R0_0;Rebus;2.0;1.0
63;6;826630;840170;R0_1;Rebus;2.0;1.0
63;7;840730;861400;R0;RebusEvaluation;2.0;1.0
63;8;881270;960060;W1;Water;7.0;nan
63;9;1049060;1059680;R1_0;Rebus;5.0;0.33
63;10;1063150;1073950;R1_1;Rebus;5.0;0.33
63;11;1076730;1089280;R1_2;Rebus;5.0;0.33
63;12;1091060;1114400;R1;RebusEvaluation;5.0;0.33
63;13;1117100;1182730;W2;Water;6.0;nan
63;14;1213400;1223340;R2_0;Rebus;5.0;0.5
63;15;1225940;1233450;R2_1;Rebus;5.0;0.5
63;16;1235460;1243740;R2_2;Rebus;5.0;0.5
63;17;1246650;1255840;R2_3;Rebus;5.0;0.5
63;18;1256820;1275730;R2;RebusEvaluation;5.0;0.5
63;19;1277460;1345730;W3;Water;6.0;nan
63;20;1382250;1392070;R3_0;Rebus;6.0;0.2
63;21;1392890;1403270;R3_1;Rebus;6.0;0.2
63;22;1406660;1415270;R3_2;Rebus;6.0;0.2
63;23;1418770;1430130;R3_3;Rebus;6.0;0.2
63;24;1433490;1442200;R3_4;Rebus;6.0;0.2
63;25;1442400;1460060;R3;RebusEvaluation;6.0;0.2
63;26;1462500;1564400;W4;Water;7.0;nan
63;27;1587960;1596240;R4_0;Rebus;7.0;0.14
63;28;1599030;1608870;R4_1;Rebus;7.0;0.14
63;29;1611730;1630650;R4_2;Rebus;7.0;0.14
63;30;1634660;1646270;R4_3;Rebus;7.0;0.14
63;31;1649330;1661820;R4_4;Rebus;7.0;0.14
63;32;1664800;1676710;R4_5;Rebus;7.0;0.14
63;33;1678850;1693910;R4_6;Rebus;7.0;0.14
63;34;1694530;1714400;R4;RebusEvaluation;7.0;0.14
63;35;1716100;1788730;W5;Water;6.0;nan
63;36;1813340;1894680;STAI-Y2-1;STAI-Y2;nan;nan
63;37;1899680;2102580;Relax-1;Relax;nan;nan
63;38;2107580;2187470;NASA-TLX;NASA-TLX;nan;nan
63;39;2192470;2577060;Debriefing;Debriefing;nan;nan
64;0;0;251510;Instructions;Instructions;nan;nan
64;1;256510;371970;PSS14;PSS14;nan;nan
64;2;376970;570060;Relax-0;Relax;nan;nan
64;3;575060;648380;STAI-Y2-0;STAI-Y2;nan;nan
64;4;653380;761080;W0;Water;1.0;nan
64;5;769780;781940;R0_0;Rebus;6.0;0.5
64;6;785860;798010;R0_1;Rebus;6.0;0.5
64;7;800440;841420;R0;RebusEvaluation;6.0;0.5
64;8;867070;964420;W1;Water;4.0;nan
64;9;1004220;1016190;R1_0;Rebus;6.0;0.0
64;10;1018830;1029340;R1_1;Rebus;6.0;0.0
64;11;1033270;1045090;R1_2;Rebus;6.0;0.0
64;12;1048110;1148420;R1;RebusEvaluation;6.0;0.0
64;13;1151380;1222080;W2;Water;2.0;nan
64;14;1254410;1264400;R2_0;Rebus;7.0;0.5
64;15;1267000;1273930;R2_1;Rebus;7.0;0.5
64;16;1276440;1285170;R2_2;Rebus;7.0;0.5
64;17;1289060;1297700;R2_3;Rebus;7.0;0.5
64;18;1300860;1351420;R2;RebusEvaluation;7.0;0.5
64;19;1352090;1418080;W3;Water;2.0;nan
64;20;1448430;1457130;R3_0;Rebus;8.0;0.2
64;21;1460600;1469540;R3_1;Rebus;8.0;0.2
64;22;1472730;1484350;R3_2;Rebus;8.0;0.2
64;23;1487700;1497750;R3_3;Rebus;8.0;0.2
64;24;1501250;1512050;R3_4;Rebus;8.0;0.2
64;25;1513740;1564750;R3;RebusEvaluation;8.0;0.2
64;26;1566210;1665080;W4;Water;4.0;nan
64;27;1689790;1699900;R4_0;Rebus;9.0;0.14
64;28;1703660;1715370;R4_1;Rebus;9.0;0.14
64;29;1718720;1736740;R4_2;Rebus;9.0;0.14
64;30;1741130;1752650;R4_3;Rebus;9.0;0.14
64;31;1755190;1768120;R4_4;Rebus;9.0;0.14
64;32;1771120;1784850;R4_5;Rebus;9.0;0.14
64;33;1787490;1800750;R4_6;Rebus;9.0;0.14
64;34;1801950;1888420;R4;RebusEvaluation;9.0;0.14
64;35;1887950;1952750;W5;Water;2.0;nan
64;36;1979870;2020220;STAI-Y2-1;STAI-Y2;nan;nan
64;37;2025220;2219040;Relax-1;Relax;nan;nan
64;38;2224040;2274910;NASA-TLX;NASA-TLX;nan;nan
64;39;2279910;2993750;Debriefing;Debriefing;nan;nan
65;0;0;166970;Instructions;Instructions;nan;nan
65;1;171970;375590;PSS14;PSS14;nan;nan
65;2;380590;568600;Relax-0;Relax;nan;nan
65;3;573600;667290;STAI-Y2-0;STAI-Y2;nan;nan
65;4;672290;777680;W0;Water;2.0;nan
65;5;784660;795650;R0_0;Rebus;3.0;0.5
65;6;798320;811210;R0_1;Rebus;3.0;0.5
65;7;817260;869590;R0;RebusEvaluation;3.0;0.5
65;8;897240;994590;W1;Water;2.0;nan
65;9;1025440;1035940;R1_0;Rebus;4.0;0.0
65;10;1037880;1048590;R1_1;Rebus;4.0;0.0
65;11;1052880;1065000;R1_2;Rebus;4.0;0.0
65;12;1066590;1112260;R1;RebusEvaluation;4.0;0.0
65;13;1117400;1180930;W2;Water;2.0;nan
65;14;1202600;1213280;R2_0;Rebus;3.0;0.5
65;15;1214780;1223060;R2_1;Rebus;3.0;0.5
65;16;1225020;1235190;R2_2;Rebus;3.0;0.5
65;17;1237450;1247560;R2_3;Rebus;3.0;0.5
65;18;1251280;1278260;R2;RebusEvaluation;3.0;0.5
65;19;1285740;1350590;W3;Water;1.0;nan
65;20;1390250;1399490;R3_0;Rebus;4.0;0.2
65;21;1403210;1414880;R3_1;Rebus;4.0;0.2
65;22;1417360;1428180;R3_2;Rebus;4.0;0.2
65;23;1430570;1440620;R3_3;Rebus;4.0;0.2
65;24;1443070;1455030;R3_4;Rebus;4.0;0.2
65;25;1459780;1507590;R3;RebusEvaluation;4.0;0.2
65;26;1509110;1604260;W4;Water;2.0;nan
65;27;1629110;1641350;R4_0;Rebus;6.0;0.14
65;28;1643780;1654240;R4_1;Rebus;6.0;0.14
65;29;1657170;1677430;R4_2;Rebus;6.0;0.14
65;30;1679480;1694290;R4_3;Rebus;6.0;0.14
65;31;1696420;1711160;R4_4;Rebus;6.0;0.14
65;32;1713630;1736810;R4_5;Rebus;6.0;0.14
65;33;1739230;1768960;R4_6;Rebus;6.0;0.14
65;34;1773920;1828590;R4;RebusEvaluation;6.0;0.14
65;35;1832630;1896930;W5;Water;3.0;nan
65;36;1929800;2013680;STAI-Y2-1;STAI-Y2;nan;nan
65;37;2018680;2209600;Relax-1;Relax;nan;nan
65;38;2214600;2302850;NASA-TLX;NASA-TLX;nan;nan
65;39;2307850;2589260;Debriefing;Debriefing;nan;nan
66;0;0;212850;Instructions;Instructions;nan;nan
66;1;215800;320180;PSS14;PSS14;nan;nan
66;2;339780;532850;Relax-0;Relax;nan;nan
66;3;545150;639850;STAI-Y2-0;STAI-Y2;nan;nan
66;4;642860;724850;W0;Water;2.0;nan
66;5;746440;762210;R0_0;Rebus;2.0;1.0
66;6;766560;779520;R0_1;Rebus;2.0;1.0
66;7;780510;802510;R0;RebusEvaluation;2.0;1.0
66;8;818390;918850;W1;Water;4.0;nan
66;9;940370;951650;R1_0;Rebus;6.0;0.67
66;10;954600;965330;R1_1;Rebus;6.0;0.67
66;11;968680;980890;R1_2;Rebus;6.0;0.67
66;12;983350;1007850;R1;RebusEvaluation;6.0;0.67
66;13;1009550;1073510;W2;Water;4.0;nan
66;14;1091360;1101560;R2_0;Rebus;7.0;0.25
66;15;1103640;1111710;R2_1;Rebus;7.0;0.25
66;16;1113160;1123480;R2_2;Rebus;7.0;0.25
66;17;1125250;1136200;R2_3;Rebus;7.0;0.25
66;18;1140350;1167180;R2;RebusEvaluation;7.0;0.25
66;19;1169400;1234850;W3;Water;5.0;nan
66;20;1247340;1259730;R3_0;Rebus;8.0;0.2
66;21;1261600;1272840;R3_1;Rebus;8.0;0.2
66;22;1277620;1288690;R3_2;Rebus;8.0;0.2
66;23;1291430;1301870;R3_3;Rebus;8.0;0.2
66;24;1305490;1317480;R3_4;Rebus;8.0;0.2
66;25;1319840;1353850;R3;RebusEvaluation;8.0;0.2
66;26;1356630;1451510;W4;Water;5.0;nan
66;27;1473570;1484190;R4_0;Rebus;8.0;0.29
66;28;1486420;1498480;R4_1;Rebus;8.0;0.29
66;29;1501400;1520230;R4_2;Rebus;8.0;0.29
66;30;1524750;1537150;R4_3;Rebus;8.0;0.29
66;31;1539340;1552300;R4_4;Rebus;8.0;0.29
66;32;1555360;1569510;R4_5;Rebus;8.0;0.29
66;33;1573110;1586520;R4_6;Rebus;8.0;0.29
66;34;1587490;1628850;R4;RebusEvaluation;8.0;0.29
66;35;1630910;1702850;W5;Water;5.0;nan
66;36;1714190;1769850;STAI-Y2-1;STAI-Y2;nan;nan
66;37;1784660;1980510;Relax-1;Relax;nan;nan
66;38;1989780;2032180;NASA-TLX;NASA-TLX;nan;nan
66;39;2042410;2430510;Debriefing;Debriefing;nan;nan
67;0;0;245740;Instructions;Instructions;nan;nan
67;1;250740;460160;PSS14;PSS14;nan;nan
67;2;465160;668410;Relax-0;Relax;nan;nan
67;3;673410;783390;STAI-Y2-0;STAI-Y2;nan;nan
67;4;788390;879050;W0;Water;2.0;nan
67;5;887950;899460;R0_0;Rebus;3.0;0.5
67;6;901620;914040;R0_1;Rebus;3.0;0.5
67;7;915690;940330;R0;RebusEvaluation;3.0;0.5
67;8;961230;1059330;W1;Water;3.0;nan
67;9;1084060;1097910;R1_0;Rebus;3.0;0.33
67;10;1100950;1110730;R1_1;Rebus;3.0;0.33
67;11;1114610;1125650;R1_2;Rebus;3.0;0.33
67;12;1126880;1143670;R1;RebusEvaluation;3.0;0.33
67;13;1149110;1213330;W2;Water;2.0;nan
67;14;1237560;1247720;R2_0;Rebus;4.0;0.25
67;15;1249360;1257910;R2_1;Rebus;4.0;0.25
67;16;1260490;1272460;R2_2;Rebus;4.0;0.25
67;17;1272460;1284960;R2_3;Rebus;4.0;0.25
67;18;1285670;1313670;R2;RebusEvaluation;4.0;0.25
67;19;1319210;1386670;W3;Water;2.0;nan
67;20;1413170;1421690;R3_0;Rebus;6.0;0.2
67;21;1424890;1434940;R3_1;Rebus;6.0;0.2
67;22;1437260;1447720;R3_2;Rebus;6.0;0.2
67;23;1450230;1461370;R3_3;Rebus;6.0;0.2
67;24;1464080;1474340;R3_4;Rebus;6.0;0.2
67;25;1475830;1497330;R3;RebusEvaluation;6.0;0.2
67;26;1498660;1597000;W4;Water;2.0;nan
67;27;1619280;1629210;R4_0;Rebus;7.0;0.0
67;28;1633090;1643090;R4_1;Rebus;7.0;0.0
67;29;1645560;1664700;R4_2;Rebus;7.0;0.0
67;30;1667030;1679990;R4_3;Rebus;7.0;0.0
67;31;1682720;1695330;R4_4;Rebus;7.0;0.0
67;32;1698050;1711310;R4_5;Rebus;7.0;0.0
67;33;1713670;1727500;R4_6;Rebus;7.0;0.0
67;34;1730130;1753330;R4;RebusEvaluation;7.0;0.0
67;35;1754330;1819330;W5;Water;3.0;nan
67;36;1849290;1939340;STAI-Y2-1;STAI-Y2;nan;nan
67;37;1944340;2148320;Relax-1;Relax;nan;nan
67;38;2153320;2215440;NASA-TLX;NASA-TLX;nan;nan
67;39;2220440;2753670;Debriefing;Debriefing;nan;nan
68;0;0;249700;Instructions;Instructions;nan;nan
68;1;254700;403170;PSS14;PSS14;nan;nan
68;2;408170;591830;Relax-0;Relax;nan;nan
68;3;596830;718540;STAI-Y2-0;STAI-Y2;nan;nan
68;4;723540;815960;W0;Water;3.0;nan
68;5;822700;834200;R0_0;Rebus;2.0;1.0
68;6;839170;850340;R0_1;Rebus;2.0;1.0
68;7;852510;869510;R0;RebusEvaluation;2.0;1.0
68;8;873220;973840;W1;Water;6.0;nan
68;9;1001250;1010850;R1_0;Rebus;4.0;1.0
68;10;1014240;1024310;R1_1;Rebus;4.0;1.0
68;11;1030600;1040750;R1_2;Rebus;4.0;1.0
68;12;1042860;1057840;R1;RebusEvaluation;4.0;1.0
68;13;1059110;1122840;W2;Water;3.0;nan
68;14;1144630;1152670;R2_0;Rebus;6.0;0.5
68;15;1156370;1163790;R2_1;Rebus;6.0;0.5
68;16;1167880;1179640;R2_2;Rebus;6.0;0.5
68;17;1184530;1192870;R2_3;Rebus;6.0;0.5
68;18;1194070;1208180;R2;RebusEvaluation;6.0;0.5
68;19;1209860;1272840;W3;Water;3.0;nan
68;20;1298290;1307320;R3_0;Rebus;7.0;0.4
68;21;1312460;1320870;R3_1;Rebus;7.0;0.4
68;22;1327770;1341810;R3_2;Rebus;7.0;0.4
68;23;1347290;1361430;R3_3;Rebus;7.0;0.4
68;24;1369630;1377780;R3_4;Rebus;7.0;0.4
68;25;1380070;1408180;R3;RebusEvaluation;7.0;0.4
68;26;1408270;1504180;W4;Water;5.0;nan
68;27;1530480;1540650;R4_0;Rebus;5.0;0.57
68;28;1546560;1571500;R4_1;Rebus;5.0;0.57
68;29;1577420;1596850;R4_2;Rebus;5.0;0.57
68;30;1604890;1619760;R4_3;Rebus;5.0;0.57
68;31;1625890;1640420;R4_4;Rebus;5.0;0.57
68;32;1646790;1662270;R4_5;Rebus;5.0;0.57
68;33;1669490;1681440;R4_6;Rebus;5.0;0.57
68;34;1682610;1713510;R4;RebusEvaluation;5.0;0.57
68;35;1714040;1779180;W5;Water;7.0;nan
68;36;1808620;1916090;STAI-Y2-1;STAI-Y2;nan;nan
68;37;1921090;2100760;Relax-1;Relax;nan;nan
68;38;2105760;2198720;NASA-TLX;NASA-TLX;nan;nan
68;39;2203720;2501180;Debriefing;Debriefing;nan;nan
69;0;0;258760;Instructions;Instructions;nan;nan
69;1;263760;389740;PSS14;PSS14;nan;nan
69;2;394740;580210;Relax-0;Relax;nan;nan
69;3;585210;655320;STAI-Y2-0;STAI-Y2;nan;nan
69;4;660320;747610;W0;Water;1.0;nan
69;5;754630;765970;R0_0;Rebus;1.0;1.0
69;6;769580;781980;R0_1;Rebus;1.0;1.0
69;7;782430;794760;R0;RebusEvaluation;1.0;1.0
69;8;815400;917760;W1;Water;3.0;nan
69;9;954490;963940;R1_0;Rebus;3.0;1.0
69;10;967080;978260;R1_1;Rebus;3.0;1.0
69;11;987080;998450;R1_2;Rebus;3.0;1.0
69;12;998760;1012760;R1;RebusEvaluation;3.0;1.0
69;13;1013421;1076430;W2;Water;1.0;nan
69;14;1101520;1110960;R2_0;Rebus;5.0;1.0
69;15;1114130;1123100;R2_1;Rebus;5.0;1.0
69;16;1125760;1137850;R2_2;Rebus;5.0;1.0
69;17;1145260;1152430;R2_3;Rebus;5.0;1.0
69;18;1153830;1167090;R2;RebusEvaluation;5.0;1.0
69;19;1167760;1231090;W3;Water;1.0;nan
69;20;1261860;1271600;R3_0;Rebus;7.0;0.4
69;21;1275560;1284320;R3_1;Rebus;7.0;0.4
69;22;1288270;1299130;R3_2;Rebus;7.0;0.4
69;23;1303470;1314460;R3_3;Rebus;7.0;0.4
69;24;1318110;1327130;R3_4;Rebus;7.0;0.4
69;25;1327760;1368760;R3;RebusEvaluation;7.0;0.4
69;26;1369870;1465430;W4;Water;1.0;nan
69;27;1494550;1507480;R4_0;Rebus;8.0;0.43
69;28;1512790;1527520;R4_1;Rebus;8.0;0.43
69;29;1534120;1552030;R4_2;Rebus;8.0;0.43
69;30;1556480;1570950;R4_3;Rebus;8.0;0.43
69;31;1574700;1589390;R4_4;Rebus;8.0;0.43
69;32;1592430;1607330;R4_5;Rebus;8.0;0.43
69;33;1612670;1626810;R4_6;Rebus;8.0;0.43
69;34;1628090;1663430;R4;RebusEvaluation;8.0;0.43
69;35;1663630;1728090;W5;Water;1.0;nan
69;36;1766890;1804700;STAI-Y2-1;STAI-Y2;nan;nan
69;37;1809700;1994820;Relax-1;Relax;nan;nan
69;38;1999820;2088420;NASA-TLX;NASA-TLX;nan;nan
69;39;2093420;2612090;Debriefing;Debriefing;nan;nan
70;0;0;173500;Instructions;Instructions;nan;nan
70;1;178500;355630;PSS14;PSS14;nan;nan
70;2;360630;547920;Relax-0;Relax;nan;nan
70;3;552920;663480;STAI-Y2-0;STAI-Y2;nan;nan
70;4;668480;770910;W0;Water;1.0;nan
70;5;776440;789950;R0_0;Rebus;8.0;0.5
70;6;792500;805850;R0_1;Rebus;8.0;0.5
70;7;808190;851860;R0;RebusEvaluation;8.0;0.5
70;8;886570;989520;W1;Water;2.0;nan
70;9;1016080;1030800;R1_0;Rebus;8.0;0.0
70;10;1033240;1045360;R1_1;Rebus;8.0;0.0
70;11;1048960;1060360;R1_2;Rebus;8.0;0.0
70;12;1062710;1082190;R1;RebusEvaluation;8.0;0.0
70;13;1083640;1146860;W2;Water;3.0;nan
70;14;1166020;1176370;R2_0;Rebus;8.0;0.5
70;15;1177830;1185900;R2_1;Rebus;8.0;0.5
70;16;1187840;1200830;R2_2;Rebus;8.0;0.5
70;17;1204900;1213840;R2_3;Rebus;8.0;0.5
70;18;1215760;1234190;R2;RebusEvaluation;8.0;0.5
70;19;1235380;1300190;W3;Water;6.0;nan
70;20;1314090;1329190;R3_0;Rebus;9.0;0.2
70;21;1330300;1340860;R3_1;Rebus;9.0;0.2
70;22;1341230;1357190;R3_2;Rebus;9.0;0.2
70;23;1357950;1375520;R3_3;Rebus;9.0;0.2
70;24;1377160;1392190;R3_4;Rebus;9.0;0.2
70;25;1392860;1410520;R3;RebusEvaluation;9.0;0.2
70;26;1411760;1507190;W4;Water;8.0;nan
70;27;1528050;1538490;R4_0;Rebus;9.0;0.14
70;28;1540190;1551860;R4_1;Rebus;9.0;0.14
70;29;1555040;1575970;R4_2;Rebus;9.0;0.14
70;30;1577850;1592300;R4_3;Rebus;9.0;0.14
70;31;1593860;1611250;R4_4;Rebus;9.0;0.14
70;32;1611400;1629590;R4_5;Rebus;9.0;0.14
70;33;1632580;1647670;R4_6;Rebus;9.0;0.14
70;34;1647860;1668190;R4;RebusEvaluation;9.0;0.14
70;35;1669830;1735520;W5;Water;3.0;nan
70;36;1753140;1855310;STAI-Y2-1;STAI-Y2;nan;nan
70;37;1860310;2051730;Relax-1;Relax;nan;nan
70;38;2056730;2118650;NASA-TLX;NASA-TLX;nan;nan
70;39;2123650;2673520;Debriefing;Debriefing;nan;nan
71;0;0;189470;Instructions;Instructions;nan;nan
71;1;194470;328420;PSS14;PSS14;nan;nan
71;2;333420;517090;Relax-0;Relax;nan;nan
71;3;522090;652410;STAI-Y2-0;STAI-Y2;nan;nan
71;4;657410;757890;W0;Water;1.0;nan
71;5;763520;774650;R0_0;Rebus;2.0;1.0
71;6;776940;789290;R0_1;Rebus;2.0;1.0
71;7;790450;807780;R0;RebusEvaluation;2.0;1.0
71;8;822710;920110;W1;Water;3.0;nan
71;9;951660;963150;R1_0;Rebus;7.0;0.33
71;10;964960;976450;R1_1;Rebus;7.0;0.33
71;11;980470;993130;R1_2;Rebus;7.0;0.33
71;12;994730;1012451;R1;RebusEvaluation;7.0;0.33
71;13;1014681;1081110;W2;Water;2.0;nan
71;14;1102960;1113780;R2_0;Rebus;7.0;0.5
71;15;1115030;1123450;R2_1;Rebus;7.0;0.5
71;16;1124420;1136780;R2_2;Rebus;7.0;0.5
71;17;1139050;1149450;R2_3;Rebus;7.0;0.5
71;18;1149780;1180110;R2;RebusEvaluation;7.0;0.5
71;19;1180210;1243450;W3;Water;3.0;nan
71;20;1263790;1279480;R3_0;Rebus;8.0;0.2
71;21;1282090;1291880;R3_1;Rebus;8.0;0.2
71;22;1295100;1306600;R3_2;Rebus;8.0;0.2
71;23;1309670;1320710;R3_3;Rebus;8.0;0.2
71;24;1324680;1338890;R3_4;Rebus;8.0;0.2
71;25;1340500;1376450;R3;RebusEvaluation;8.0;0.2
71;26;1377110;1470780;W4;Water;4.0;nan
71;27;1489540;1509500;R4_0;Rebus;8.0;0.14
71;28;1510130;1523770;R4_1;Rebus;8.0;0.14
71;29;1525710;1544840;R4_2;Rebus;8.0;0.14
71;30;1547340;1561360;R4_3;Rebus;8.0;0.14
71;31;1564750;1578100;R4_4;Rebus;8.0;0.14
71;32;1581030;1594240;R4_5;Rebus;8.0;0.14
71;33;1596750;1610500;R4_6;Rebus;8.0;0.14
71;34;1615220;1641110;R4;RebusEvaluation;8.0;0.14
71;35;1641530;1706110;W5;Water;4.0;nan
71;36;1718280;1803980;STAI-Y2-1;STAI-Y2;nan;nan
